lang	word	length	rank	zipf	category
ru	сена	4	16617	3.74	auto_whitelist
ru	слон	4	16622	3.74	auto_whitelist
ru	соц	3	16636	3.74	auto_whitelist
ru	тк	2	16663	3.74	auto_whitelist
ru	тула	4	16668	3.74	auto_whitelist
ru	туле	4	16669	3.74	auto_whitelist
ru	угу	3	16672	3.74	auto_whitelist
ru	хей	3	16694	3.74	auto_whitelist
ru	чаем	4	16699	3.74	auto_whitelist
ru	чжан	4	16700	3.74	auto_whitelist
ru	шагу	4	16703	3.74	auto_whitelist
ru	элис	4	16708	3.74	auto_whitelist
ru	юмор	4	16709	3.74	auto_whitelist
ru	амур	4	16723	3.73	auto_whitelist
ru	беду	4	16731	3.73	auto_whitelist
ru	вов	3	16750	3.73	auto_whitelist
ru	вр	2	16757	3.73	auto_whitelist
ru	доп	3	16781	3.73	auto_whitelist
ru	езды	4	16787	3.73	auto_whitelist
ru	ип	2	16814	3.73	auto_whitelist
ru	кпп	3	16835	3.73	auto_whitelist
ru	кран	4	16836	3.73	auto_whitelist
ru	люка	4	16842	3.73	auto_whitelist
ru	мал	3	16845	3.73	auto_whitelist
ru	миры	4	16856	3.73	auto_whitelist
ru	мыть	4	16861	3.73	auto_whitelist
ru	ножи	4	16875	3.73	auto_whitelist
ru	ношу	4	16876	3.73	auto_whitelist
ru	омар	4	16884	3.73	auto_whitelist
ru	пари	4	16902	3.73	auto_whitelist
ru	пир	3	16907	3.73	auto_whitelist
ru	пиши	4	16909	3.73	auto_whitelist
ru	пони	4	16926	3.73	auto_whitelist
ru	слои	4	16976	3.73	auto_whitelist
ru	тучи	4	17011	3.73	auto_whitelist
ru	ть	2	17012	3.73	auto_whitelist
ru	упа	3	17021	3.73	auto_whitelist
ru	уст	3	17025	3.73	auto_whitelist
ru	уф	2	17027	3.73	auto_whitelist
ru	халк	4	17033	3.73	auto_whitelist
ru	чек	3	17042	3.73	auto_whitelist
ru	щас	3	17045	3.73	auto_whitelist
ru	эра	3	17047	3.73	auto_whitelist
ru	юля	3	17049	3.73	auto_whitelist
ru	анти	4	17062	3.72	auto_whitelist
ru	бах	3	17067	3.72	auto_whitelist
ru	блэк	4	17074	3.72	auto_whitelist
ru	бури	4	17081	3.72	auto_whitelist
ru	вала	4	17083	3.72	auto_whitelist
ru	дл	2	17120	3.72	auto_whitelist
ru	дуб	3	17127	3.72	auto_whitelist
ru	зол	3	17149	3.72	auto_whitelist
ru	кай	3	17164	3.72	auto_whitelist
ru	кора	4	17174	3.72	auto_whitelist
ru	крах	4	17179	3.72	auto_whitelist
ru	лиса	4	17187	3.72	auto_whitelist
ru	оля	3	17218	3.72	auto_whitelist
ru	перо	4	17237	3.72	auto_whitelist
ru	пу	2	17275	3.72	auto_whitelist
ru	роуз	4	17287	3.72	auto_whitelist
ru	стыд	4	17328	3.72	auto_whitelist
ru	узлы	4	17344	3.72	auto_whitelist
ru	уик	3	17345	3.72	auto_whitelist
ru	урод	4	17349	3.72	auto_whitelist
ru	уха	3	17353	3.72	auto_whitelist
ru	явка	4	17380	3.72	auto_whitelist
ru	анне	4	17396	3.71	auto_whitelist
ru	аш	2	17400	3.71	auto_whitelist
ru	бай	3	17402	3.71	auto_whitelist
ru	бе	2	17405	3.71	auto_whitelist
ru	боем	4	17410	3.71	auto_whitelist
ru	бэй	3	17415	3.71	auto_whitelist
ru	вл	2	17427	3.71	auto_whitelist
ru	вора	4	17431	3.71	auto_whitelist
ru	гена	4	17445	3.71	auto_whitelist
ru	грэм	4	17451	3.71	auto_whitelist
ru	дары	4	17454	3.71	auto_whitelist
ru	девы	4	17455	3.71	auto_whitelist
ru	дик	3	17458	3.71	auto_whitelist
ru	иную	4	17500	3.71	auto_whitelist
ru	мочи	4	17548	3.71	auto_whitelist
ru	нк	2	17565	3.71	auto_whitelist
ru	обид	4	17570	3.71	auto_whitelist
ru	пуль	4	17657	3.71	auto_whitelist
ru	ри	2	17670	3.71	auto_whitelist
ru	рон	3	17674	3.71	auto_whitelist
ru	тату	4	17703	3.71	auto_whitelist
ru	точь	4	17708	3.71	auto_whitelist
ru	трав	4	17709	3.71	auto_whitelist
ru	тц	2	17716	3.71	auto_whitelist
ru	тыл	3	17717	3.71	auto_whitelist
ru	царю	4	17741	3.71	auto_whitelist
ru	ценю	4	17743	3.71	auto_whitelist
ru	чу	2	17749	3.71	auto_whitelist
ru	шейх	4	17751	3.71	auto_whitelist
ru	шея	3	17752	3.71	auto_whitelist
ru	авг	3	17775	3.7	auto_whitelist
ru	балл	4	17784	3.7	auto_whitelist
ru	бара	4	17786	3.7	auto_whitelist
ru	бтр	3	17794	3.7	auto_whitelist
ru	вдв	3	17799	3.7	auto_whitelist
ru	ву	2	17820	3.7	auto_whitelist
ru	даша	4	17836	3.7	auto_whitelist
ru	дозы	4	17850	3.7	auto_whitelist
ru	дыра	4	17856	3.7	auto_whitelist
ru	зов	3	17876	3.7	auto_whitelist
ru	ира	3	17883	3.7	auto_whitelist
ru	кашу	4	17892	3.7	auto_whitelist
ru	кл	2	17893	3.7	auto_whitelist
ru	кори	4	17899	3.7	auto_whitelist
ru	маг	3	17909	3.7	auto_whitelist
ru	мкад	4	17916	3.7	auto_whitelist
ru	нила	4	17942	3.7	auto_whitelist
ru	пика	4	17978	3.7	auto_whitelist
ru	проц	4	18027	3.7	auto_whitelist
ru	пруд	4	18031	3.7	auto_whitelist
ru	рб	2	18042	3.7	auto_whitelist
ru	рид	3	18047	3.7	auto_whitelist
ru	стс	3	18082	3.7	auto_whitelist
ru	сфер	4	18084	3.7	auto_whitelist
ru	тр	2	18088	3.7	auto_whitelist
ru	тыла	4	18092	3.7	auto_whitelist
ru	тян	3	18093	3.7	auto_whitelist
ru	утру	4	18107	3.7	auto_whitelist
ru	ушах	4	18108	3.7	auto_whitelist
ru	хэй	3	18118	3.7	auto_whitelist
ru	шара	4	18128	3.7	auto_whitelist
ru	бед	3	18152	3.69	auto_whitelist
ru	биг	3	18154	3.69	auto_whitelist
ru	благ	4	18155	3.69	auto_whitelist
ru	быка	4	18160	3.69	auto_whitelist
ru	бюст	4	18162	3.69	auto_whitelist
ru	гэри	4	18202	3.69	auto_whitelist
ru	жир	3	18216	3.69	auto_whitelist
ru	заяц	4	18231	3.69	auto_whitelist
ru	иска	4	18235	3.69	auto_whitelist
ru	кей	3	18243	3.69	auto_whitelist
ru	клан	4	18246	3.69	auto_whitelist
ru	лгу	3	18264	3.69	auto_whitelist
ru	лен	3	18266	3.69	auto_whitelist
ru	мыло	4	18288	3.69	auto_whitelist
ru	отв	3	18326	3.69	auto_whitelist
ru	пе	2	18334	3.69	auto_whitelist
ru	плач	4	18341	3.69	auto_whitelist
ru	пору	4	18357	3.69	auto_whitelist
ru	сине	4	18403	3.69	auto_whitelist
ru	тайн	4	18433	3.69	auto_whitelist
ru	толк	4	18443	3.69	auto_whitelist
ru	уолл	4	18453	3.69	auto_whitelist
ru	фи	2	18464	3.69	auto_whitelist
ru	фрай	4	18469	3.69	auto_whitelist
ru	эко	3	18478	3.69	auto_whitelist
ru	ямы	3	18484	3.69	auto_whitelist
ru	аз	2	18493	3.68	auto_whitelist
ru	анри	4	18497	3.68	auto_whitelist
ru	ат	2	18502	3.68	auto_whitelist
ru	влад	4	18529	3.68	auto_whitelist
ru	газе	4	18547	3.68	auto_whitelist
ru	гпу	3	18556	3.68	auto_whitelist
ru	джен	4	18562	3.68	auto_whitelist
ru	жа	2	18572	3.68	auto_whitelist
ru	иная	4	18598	3.68	auto_whitelist
ru	кита	4	18605	3.68	auto_whitelist
ru	лат	3	18626	3.68	auto_whitelist
ru	луга	4	18631	3.68	auto_whitelist
ru	люкс	4	18633	3.68	auto_whitelist
ru	мгц	3	18637	3.68	auto_whitelist
ru	мина	4	18641	3.68	auto_whitelist
ru	нач	3	18654	3.68	auto_whitelist
ru	нова	4	18660	3.68	auto_whitelist
ru	оф	2	18679	3.68	auto_whitelist
ru	поди	4	18690	3.68	auto_whitelist
ru	пот	3	18705	3.68	auto_whitelist
ru	рана	4	18736	3.68	auto_whitelist
ru	рик	3	18742	3.68	auto_whitelist
ru	рнк	3	18743	3.68	auto_whitelist
ru	ртом	4	18746	3.68	auto_whitelist
ru	сов	3	18763	3.68	auto_whitelist
ru	сот	3	18768	3.68	auto_whitelist
ru	срыв	4	18771	3.68	auto_whitelist
ru	сун	3	18782	3.68	auto_whitelist
ru	умы	3	18798	3.68	auto_whitelist
ru	уэйн	4	18802	3.68	auto_whitelist
ru	фраз	4	18805	3.68	auto_whitelist
ru	хай	3	18810	3.68	auto_whitelist
ru	хип	3	18813	3.68	auto_whitelist
ru	шо	2	18824	3.68	auto_whitelist
ru	эр	2	18826	3.68	auto_whitelist
ru	юная	4	18828	3.68	auto_whitelist
ru	азию	4	18852	3.67	auto_whitelist
ru	ана	3	18857	3.67	auto_whitelist
ru	анну	4	18860	3.67	auto_whitelist
ru	бк	2	18870	3.67	auto_whitelist
ru	вика	4	18884	3.67	auto_whitelist
ru	гп	2	18906	3.67	auto_whitelist
ru	жары	4	18930	3.67	auto_whitelist
ru	кой	3	18964	3.67	auto_whitelist
ru	кони	4	18969	3.67	auto_whitelist
ru	лыжи	4	18988	3.67	auto_whitelist
ru	меда	4	18990	3.67	auto_whitelist
ru	мечи	4	18997	3.67	auto_whitelist
ru	мины	4	19001	3.67	auto_whitelist
ru	нити	4	19022	3.67	auto_whitelist
ru	нот	3	19024	3.67	auto_whitelist
ru	поло	4	19074	3.67	auto_whitelist
ru	пьес	4	19119	3.67	auto_whitelist
ru	рао	3	19125	3.67	auto_whitelist
ru	стаж	4	19167	3.67	auto_whitelist
ru	тона	4	19183	3.67	auto_whitelist
ru	углы	4	19191	3.67	auto_whitelist
ru	урон	4	19199	3.67	auto_whitelist
ru	фазу	4	19204	3.67	auto_whitelist
ru	холм	4	19214	3.67	auto_whitelist
ru	чип	3	19215	3.67	auto_whitelist
ru	чуда	4	19216	3.67	auto_whitelist
ru	акад	4	19229	3.66	auto_whitelist
ru	баня	4	19235	3.66	auto_whitelist
ru	бас	3	19236	3.66	auto_whitelist
ru	бл	2	19241	3.66	auto_whitelist
ru	бока	4	19243	3.66	auto_whitelist
ru	ве	2	19256	3.66	auto_whitelist
ru	гены	4	19287	3.66	auto_whitelist
ru	дели	4	19304	3.66	auto_whitelist
ru	дыру	4	19319	3.66	auto_whitelist
ru	зоя	3	19334	3.66	auto_whitelist
ru	клод	4	19351	3.66	auto_whitelist
ru	леви	4	19372	3.66	auto_whitelist
ru	мала	4	19381	3.66	auto_whitelist
ru	нева	4	19399	3.66	auto_whitelist
ru	овцы	4	19413	3.66	auto_whitelist
ru	пиар	4	19438	3.66	auto_whitelist
ru	пуск	4	19483	3.66	auto_whitelist
ru	спа	3	19531	3.66	auto_whitelist
ru	тьме	4	19555	3.66	auto_whitelist
ru	фея	3	19567	3.66	auto_whitelist
ru	чашу	4	19577	3.66	auto_whitelist
ru	чьих	4	19581	3.66	auto_whitelist
ru	шары	4	19583	3.66	auto_whitelist
ru	шахт	4	19584	3.66	auto_whitelist
ru	шри	3	19586	3.66	auto_whitelist
ru	щита	4	19587	3.66	auto_whitelist
ru	бин	3	19612	3.65	auto_whitelist
ru	бук	3	19617	3.65	auto_whitelist
ru	буш	3	19618	3.65	auto_whitelist
ru	виз	3	19623	3.65	auto_whitelist
ru	вк	2	19625	3.65	auto_whitelist
ru	дну	3	19660	3.65	auto_whitelist
ru	дэйв	4	19666	3.65	auto_whitelist
ru	злом	4	19686	3.65	auto_whitelist
ru	квн	3	19703	3.65	auto_whitelist
ru	крон	4	19717	3.65	auto_whitelist
ru	кун	3	19719	3.65	auto_whitelist
ru	мила	4	19737	3.65	auto_whitelist
ru	муха	4	19742	3.65	auto_whitelist
ru	нко	3	19759	3.65	auto_whitelist
ru	ось	3	19794	3.65	auto_whitelist
ru	пера	4	19807	3.65	auto_whitelist
ru	петя	4	19812	3.65	auto_whitelist
ru	проб	4	19844	3.65	auto_whitelist
ru	рейд	4	19867	3.65	auto_whitelist
ru	риги	4	19871	3.65	auto_whitelist
ru	рока	4	19874	3.65	auto_whitelist
ru	рс	2	19875	3.65	auto_whitelist
ru	сд	2	19882	3.65	auto_whitelist
ru	син	3	19886	3.65	auto_whitelist
ru	снк	3	19892	3.65	auto_whitelist
ru	счел	4	19910	3.65	auto_whitelist
ru	фокс	4	19939	3.65	auto_whitelist
ru	чон	3	19948	3.65	auto_whitelist
ru	чт	2	19949	3.65	auto_whitelist
ru	шорт	4	19952	3.65	auto_whitelist
ru	эго	3	19953	3.65	auto_whitelist
ru	азов	4	19981	3.64	auto_whitelist
ru	апр	3	19986	3.64	auto_whitelist
ru	аут	3	19990	3.64	auto_whitelist
ru	бега	4	19997	3.64	auto_whitelist
ru	ден	3	20056	3.64	auto_whitelist
ru	дням	4	20058	3.64	auto_whitelist
ru	доза	4	20059	3.64	auto_whitelist
ru	кен	3	20101	3.64	auto_whitelist
ru	лень	4	20117	3.64	auto_whitelist
ru	лис	3	20118	3.64	auto_whitelist
ru	ман	3	20124	3.64	auto_whitelist
ru	мб	2	20130	3.64	auto_whitelist
ru	мел	3	20132	3.64	auto_whitelist
ru	ноу	3	20159	3.64	auto_whitelist
ru	ои	2	20163	3.64	auto_whitelist
ru	очаг	4	20181	3.64	auto_whitelist
ru	пике	4	20201	3.64	auto_whitelist
ru	разы	4	20256	3.64	auto_whitelist
ru	свод	4	20271	3.64	auto_whitelist
ru	сток	4	20295	3.64	auto_whitelist
ru	сыне	4	20302	3.64	auto_whitelist
ru	сэ	2	20303	3.64	auto_whitelist
ru	трлн	4	20314	3.64	auto_whitelist
ru	фе	2	20330	3.64	auto_whitelist
ru	фред	4	20337	3.64	auto_whitelist
ru	хот	3	20339	3.64	auto_whitelist
ru	эшли	4	20350	3.64	auto_whitelist
ru	брэд	4	20378	3.63	auto_whitelist
ru	дани	4	20410	3.63	auto_whitelist
ru	ет	2	20426	3.63	auto_whitelist
ru	жук	3	20430	3.63	auto_whitelist
ru	клей	4	20455	3.63	auto_whitelist
ru	клэр	4	20457	3.63	auto_whitelist
ru	коме	4	20464	3.63	auto_whitelist
ru	кт	2	20482	3.63	auto_whitelist
ru	кучи	4	20485	3.63	auto_whitelist
ru	лады	4	20486	3.63	auto_whitelist
ru	лонг	4	20493	3.63	auto_whitelist
ru	мор	3	20507	3.63	auto_whitelist
ru	неа	3	20519	3.63	auto_whitelist
ru	небу	4	20520	3.63	auto_whitelist
ru	нею	3	20525	3.63	auto_whitelist
ru	ост	3	20543	3.63	auto_whitelist
ru	раба	4	20619	3.63	auto_whitelist
ru	рика	4	20629	3.63	auto_whitelist
ru	сары	4	20635	3.63	auto_whitelist
ru	сеул	4	20647	3.63	auto_whitelist
ru	сук	3	20688	3.63	auto_whitelist
ru	сф	2	20692	3.63	auto_whitelist
ru	тупо	4	20702	3.63	auto_whitelist
ru	ур	2	20713	3.63	auto_whitelist
ru	хуя	3	20724	3.63	auto_whitelist
ru	ча	2	20729	3.63	auto_whitelist
ru	эс	2	20740	3.63	auto_whitelist
ru	ягод	4	20741	3.63	auto_whitelist
ru	яз	2	20743	3.63	auto_whitelist
ru	ялте	4	20745	3.63	auto_whitelist
ru	вече	4	20790	3.62	auto_whitelist
ru	вик	3	20793	3.62	auto_whitelist
ru	гриб	4	20815	3.62	auto_whitelist
ru	дум	3	20841	3.62	auto_whitelist
ru	звал	4	20862	3.62	auto_whitelist
ru	злых	4	20863	3.62	auto_whitelist
ru	ибн	3	20865	3.62	auto_whitelist
ru	клин	4	20888	3.62	auto_whitelist
ru	лад	3	20901	3.62	auto_whitelist
ru	мил	3	20919	3.62	auto_whitelist
ru	мкм	3	20922	3.62	auto_whitelist
ru	отд	3	20975	3.62	auto_whitelist
ru	полю	4	21014	3.62	auto_whitelist
ru	раса	4	21049	3.62	auto_whitelist
ru	рут	3	21058	3.62	auto_whitelist
ru	тер	3	21105	3.62	auto_whitelist
ru	тяга	4	21112	3.62	auto_whitelist
ru	фнл	3	21130	3.62	auto_whitelist
ru	чумы	4	21141	3.62	auto_whitelist
ru	эт	2	21153	3.62	auto_whitelist
ru	бела	4	21179	3.61	auto_whitelist
ru	бык	3	21189	3.61	auto_whitelist
ru	воу	3	21206	3.61	auto_whitelist
ru	дате	4	21230	3.61	auto_whitelist
ru	демо	4	21233	3.61	auto_whitelist
ru	ед	2	21249	3.61	auto_whitelist
ru	кейн	4	21278	3.61	auto_whitelist
ru	клад	4	21279	3.61	auto_whitelist
ru	крут	4	21290	3.61	auto_whitelist
ru	кур	3	21295	3.61	auto_whitelist
ru	лент	4	21297	3.61	auto_whitelist
ru	мука	4	21314	3.61	auto_whitelist
ru	мыла	4	21316	3.61	auto_whitelist
ru	пирс	4	21378	3.61	auto_whitelist
ru	пою	3	21397	3.61	auto_whitelist
ru	псих	4	21421	3.61	auto_whitelist
ru	пюре	4	21425	3.61	auto_whitelist
ru	раду	4	21427	3.61	auto_whitelist
ru	соки	4	21472	3.61	auto_whitelist
ru	уилл	4	21510	3.61	auto_whitelist
ru	утка	4	21519	3.61	auto_whitelist
ru	уэст	4	21521	3.61	auto_whitelist
ru	фазе	4	21522	3.61	auto_whitelist
ru	хлам	4	21535	3.61	auto_whitelist
ru	шарф	4	21544	3.61	auto_whitelist
ru	щеки	4	21545	3.61	auto_whitelist
ru	юной	4	21549	3.61	auto_whitelist
ru	бане	4	21575	3.6	auto_whitelist
ru	вену	4	21589	3.6	auto_whitelist
ru	врет	4	21606	3.6	auto_whitelist
ru	вузе	4	21609	3.6	auto_whitelist
ru	геи	3	21617	3.6	auto_whitelist
ru	гуру	4	21627	3.6	auto_whitelist
ru	даем	4	21630	3.6	auto_whitelist
ru	доу	3	21641	3.6	auto_whitelist
ru	дуги	4	21642	3.6	auto_whitelist
ru	жк	2	21647	3.6	auto_whitelist
ru	зять	4	21667	3.6	auto_whitelist
ru	лежа	4	21719	3.6	auto_whitelist
ru	лин	3	21723	3.6	auto_whitelist
ru	литр	4	21725	3.6	auto_whitelist
ru	мар	3	21734	3.6	auto_whitelist
ru	няня	4	21772	3.6	auto_whitelist
ru	од	2	21784	3.6	auto_whitelist
ru	рану	4	21889	3.6	auto_whitelist
ru	роб	3	21900	3.6	auto_whitelist
ru	спин	4	21934	3.6	auto_whitelist
ru	стас	4	21941	3.6	auto_whitelist
ru	сумм	4	21955	3.6	auto_whitelist
ru	ся	2	21957	3.6	auto_whitelist
ru	тина	4	21965	3.6	auto_whitelist
ru	тьму	4	21972	3.6	auto_whitelist
ru	узи	3	21981	3.6	auto_whitelist
ru	харт	4	21998	3.6	auto_whitelist
ru	бек	3	22043	3.59	auto_whitelist
ru	визу	4	22062	3.59	auto_whitelist
ru	гусь	4	22093	3.59	auto_whitelist
ru	дядю	4	22116	3.59	auto_whitelist
ru	зари	4	22133	3.59	auto_whitelist
ru	зиме	4	22141	3.59	auto_whitelist
ru	зои	3	22143	3.59	auto_whitelist
ru	ии	2	22152	3.59	auto_whitelist
ru	кар	3	22161	3.59	auto_whitelist
ru	луки	4	22192	3.59	auto_whitelist
ru	мен	3	22197	3.59	auto_whitelist
ru	мрак	4	22206	3.59	auto_whitelist
ru	невы	4	22216	3.59	auto_whitelist
ru	нр	2	22221	3.59	auto_whitelist
ru	плит	4	22259	3.59	auto_whitelist
ru	плох	4	22260	3.59	auto_whitelist
ru	пра	3	22280	3.59	auto_whitelist
ru	рамы	4	22327	3.59	auto_whitelist
ru	тан	3	22382	3.59	auto_whitelist
ru	тима	4	22387	3.59	auto_whitelist
ru	тов	3	22388	3.59	auto_whitelist
ru	тост	4	22389	3.59	auto_whitelist
ru	тьфу	4	22398	3.59	auto_whitelist
ru	фига	4	22417	3.59	auto_whitelist
ru	флэш	4	22420	3.59	auto_whitelist
ru	хера	4	22424	3.59	auto_whitelist
ru	хет	3	22425	3.59	auto_whitelist
ru	ходи	4	22426	3.59	auto_whitelist
ru	чаша	4	22430	3.59	auto_whitelist
ru	шаге	4	22435	3.59	auto_whitelist
ru	щиты	4	22439	3.59	auto_whitelist
ru	эмми	4	22441	3.59	auto_whitelist
ru	боге	4	22465	3.58	auto_whitelist
ru	бора	4	22468	3.58	auto_whitelist
ru	бро	3	22471	3.58	auto_whitelist
ru	бурю	4	22475	3.58	auto_whitelist
ru	вдох	4	22478	3.58	auto_whitelist
ru	вето	4	22481	3.58	auto_whitelist
ru	вуди	4	22500	3.58	auto_whitelist
ru	дует	4	22538	3.58	auto_whitelist
ru	икры	4	22560	3.58	auto_whitelist
ru	кайф	4	22575	3.58	auto_whitelist
ru	кент	4	22580	3.58	auto_whitelist
ru	лови	4	22605	3.58	auto_whitelist
ru	мда	3	22612	3.58	auto_whitelist
ru	меха	4	22620	3.58	auto_whitelist
ru	общ	3	22658	3.58	auto_whitelist
ru	отце	4	22673	3.58	auto_whitelist
ru	попа	4	22705	3.58	auto_whitelist
ru	руд	3	22766	3.58	auto_whitelist
ru	саши	4	22771	3.58	auto_whitelist
ru	тик	3	22824	3.58	auto_whitelist
ru	трио	4	22832	3.58	auto_whitelist
ru	туго	4	22833	3.58	auto_whitelist
ru	тяги	4	22834	3.58	auto_whitelist
ru	хиты	4	22856	3.58	auto_whitelist
ru	шайб	4	22867	3.58	auto_whitelist
ru	шефа	4	22870	3.58	auto_whitelist
ru	шу	2	22871	3.58	auto_whitelist
ru	элли	4	22875	3.58	auto_whitelist
ru	ядер	4	22881	3.58	auto_whitelist
ru	яма	3	22883	3.58	auto_whitelist
ru	барт	4	22909	3.57	auto_whitelist
ru	взор	4	22928	3.57	auto_whitelist
ru	вцик	4	22957	3.57	auto_whitelist
ru	ггц	3	22962	3.57	auto_whitelist
ru	гру	3	22976	3.57	auto_whitelist
ru	дат	3	22979	3.57	auto_whitelist
ru	дозу	4	22987	3.57	auto_whitelist
ru	дрю	3	22996	3.57	auto_whitelist
ru	едим	4	22999	3.57	auto_whitelist
ru	иен	3	23011	3.57	auto_whitelist
ru	кал	3	23020	3.57	auto_whitelist
ru	кбр	3	23029	3.57	auto_whitelist
ru	кокс	4	23035	3.57	auto_whitelist
ru	лизы	4	23055	3.57	auto_whitelist
ru	лори	4	23058	3.57	auto_whitelist
ru	миа	3	23070	3.57	auto_whitelist
ru	мили	4	23071	3.57	auto_whitelist
ru	мух	3	23081	3.57	auto_whitelist
ru	нг	2	23086	3.57	auto_whitelist
ru	плеч	4	23132	3.57	auto_whitelist
ru	почв	4	23158	3.57	auto_whitelist
ru	серо	4	23218	3.57	auto_whitelist
ru	слуг	4	23227	3.57	auto_whitelist
ru	снбо	4	23230	3.57	auto_whitelist
ru	спид	4	23241	3.57	auto_whitelist
ru	томе	4	23271	3.57	auto_whitelist
ru	удел	4	23281	3.57	auto_whitelist
ru	баб	3	23339	3.56	auto_whitelist
ru	бала	4	23340	3.56	auto_whitelist
ru	белл	4	23347	3.56	auto_whitelist
ru	бес	3	23349	3.56	auto_whitelist
ru	блюз	4	23353	3.56	auto_whitelist
ru	гм	2	23387	3.56	auto_whitelist
ru	дров	4	23415	3.56	auto_whitelist
ru	заре	4	23439	3.56	auto_whitelist
ru	зонд	4	23445	3.56	auto_whitelist
ru	куст	4	23492	3.56	auto_whitelist
ru	лоу	3	23500	3.56	auto_whitelist
ru	львы	4	23501	3.56	auto_whitelist
ru	мма	3	23511	3.56	auto_whitelist
ru	нло	3	23534	3.56	auto_whitelist
ru	орды	4	23542	3.56	auto_whitelist
ru	сана	4	23654	3.56	auto_whitelist
ru	стаи	4	23685	3.56	auto_whitelist
ru	суки	4	23697	3.56	auto_whitelist
ru	убей	4	23718	3.56	auto_whitelist
ru	уйди	4	23725	3.56	auto_whitelist
ru	фри	3	23741	3.56	auto_whitelist
ru	це	2	23746	3.56	auto_whitelist
ru	ци	2	23750	3.56	auto_whitelist
ru	чую	3	23756	3.56	auto_whitelist
ru	шут	3	23762	3.56	auto_whitelist
ru	эн	2	23768	3.56	auto_whitelist
ru	акте	4	23785	3.55	auto_whitelist
ru	бена	4	23803	3.55	auto_whitelist
ru	бобы	4	23806	3.55	auto_whitelist
ru	вой	3	23829	3.55	auto_whitelist
ru	врут	4	23835	3.55	auto_whitelist
ru	ганс	4	23846	3.55	auto_whitelist
ru	джип	4	23865	3.55	auto_whitelist
ru	дуба	4	23878	3.55	auto_whitelist
ru	ежи	3	23884	3.55	auto_whitelist
ru	живя	4	23889	3.55	auto_whitelist
ru	ид	2	23908	3.55	auto_whitelist
ru	кило	4	23932	3.55	auto_whitelist
ru	кола	4	23935	3.55	auto_whitelist
ru	лайн	4	23949	3.55	auto_whitelist
ru	лина	4	23952	3.55	auto_whitelist
ru	лось	4	23956	3.55	auto_whitelist
ru	мали	4	23958	3.55	auto_whitelist
ru	несу	4	23993	3.55	auto_whitelist
ru	око	3	24006	3.55	auto_whitelist
ru	ричи	4	24106	3.55	auto_whitelist
ru	ролл	4	24108	3.55	auto_whitelist
ru	серы	4	24131	3.55	auto_whitelist
ru	стая	4	24156	3.55	auto_whitelist
ru	съем	4	24168	3.55	auto_whitelist
ru	сэра	4	24169	3.55	auto_whitelist
ru	тео	3	24172	3.55	auto_whitelist
ru	тора	4	24177	3.55	auto_whitelist
ru	тянь	4	24181	3.55	auto_whitelist
ru	хмм	3	24203	3.55	auto_whitelist
ru	чаши	4	24211	3.55	auto_whitelist
ru	чжу	3	24213	3.55	auto_whitelist
ru	юбки	4	24223	3.55	auto_whitelist
ru	юбку	4	24224	3.55	auto_whitelist
ru	ален	4	24239	3.54	auto_whitelist
ru	ани	3	24240	3.54	auto_whitelist
ru	ария	4	24243	3.54	auto_whitelist
ru	бан	3	24249	3.54	auto_whitelist
ru	баню	4	24251	3.54	auto_whitelist
ru	бис	3	24256	3.54	auto_whitelist
ru	бмп	3	24259	3.54	auto_whitelist
ru	веку	4	24275	3.54	auto_whitelist
